Repeat, dataset, non-iid-strategy, normalize, sample_size, B, C, E, beta1, beta2, eta, max_rounds, mu, name, opt_name, sparsity, tau, embedding_dim, hidden_units, loss, metrics, name, lr, enable_gpu, num_containers, num_gpu, central_train$$test_accuracy, best_metric$$test_binary_accuracy, total_time, total_rounds, server_send, server_receive, time_detail
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.001, True, 20, 2, NA(NA), 0.00897(0.00000), 73.21667(0.00000), 100.00000(0.00000), 37.82267(0.00000), 51.24854(0.00000), 0.05890(0.00000), 0.09247(0.00000), 0.08677(0.00000), 0.31659(0.00000), 0.03350(0.00000), 0.19665(0.00000), 0.02031(0.00000), 0.02040(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.003, True, 80, 8, NA(NA), 0.51817(0.00000), 314.10000(0.00000), 100.00000(0.00000), 340.63827(0.00000), 463.10195(0.00000), 0.19240(0.00000), 0.11231(0.00000), 1.50301(0.00000), 2.72290(0.00000), 0.14041(0.00000), 0.72364(0.00000), 0.39314(0.00000), 0.04360(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.003, True, 20, 2, NA(NA), 0.01490(0.00000), 69.16667(0.00000), 100.00000(0.00000), 37.84065(0.00000), 51.26615(0.00000), 0.06099(0.00000), 0.08665(0.00000), 0.08817(0.00000), 0.30092(0.00000), 0.03581(0.00000), 0.18185(0.00000), 0.01700(0.00000), 0.02090(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.005, True, 20, 2, NA(NA), 0.04790(0.00000), 64.06667(0.00000), 100.00000(0.00000), 37.83628(0.00000), 51.29477(0.00000), 0.05868(0.00000), 0.08072(0.00000), 0.09231(0.00000), 0.29308(0.00000), 0.03657(0.00000), 0.16454(0.00000), 0.01234(0.00000), 0.01975(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.007, True, 20, 2, NA(NA), 0.04104(0.00000), 63.81667(0.00000), 100.00000(0.00000), 37.84515(0.00000), 51.28844(0.00000), 0.05908(0.00000), 0.08067(0.00000), 0.09211(0.00000), 0.30264(0.00000), 0.03645(0.00000), 0.16404(0.00000), 0.01232(0.00000), 0.01928(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.009, True, 20, 2, NA(NA), 0.04486(0.00000), 64.10000(0.00000), 100.00000(0.00000), 37.84030(0.00000), 51.29845(0.00000), 0.05856(0.00000), 0.08033(0.00000), 0.09380(0.00000), 0.30023(0.00000), 0.03605(0.00000), 0.16417(0.00000), 0.01249(0.00000), 0.01904(0.00000)
1, femnist, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.003, True, 20, 2, 0.85319(0.00000), 0.03567(0.00000), 39.90000(0.00000), 1.00000(0.00000), 0.40501(0.00000), 0.54787(0.00000), 0.01397(0.00000), 23.71330(0.00000), 0.01182(0.00000), 0.01633(0.00000), 0.01237(0.00000), 0.19175(0.00000), 0.02374(0.00000), 0.00599(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.01, True, 20, 2, NA(NA), 0.04104(0.00000), 64.11667(0.00000), 100.00000(0.00000), 37.83884(0.00000), 51.30873(0.00000), 0.05953(0.00000), 0.08037(0.00000), 0.09436(0.00000), 0.29846(0.00000), 0.03648(0.00000), 0.16406(0.00000), 0.01244(0.00000), 0.01975(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.005, True, 80, 8, NA(NA), 0.52050(0.00000), 318.95000(0.00000), 100.00000(0.00000), 340.64416(0.00000), 463.10790(0.00000), 0.18909(0.00000), 0.11480(0.00000), 1.52287(0.00000), 2.81091(0.00000), 0.14277(0.00000), 0.74180(0.00000), 0.39836(0.00000), 0.04391(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.03, True, 20, 2, NA(NA), 0.04288(0.00000), 64.06667(0.00000), 100.00000(0.00000), 37.84075(0.00000), 51.30359(0.00000), 0.06063(0.00000), 0.08067(0.00000), 0.09322(0.00000), 0.29969(0.00000), 0.03629(0.00000), 0.16417(0.00000), 0.01245(0.00000), 0.01962(0.00000)
1, femnist, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.005, True, 20, 2, 0.85796(0.00000), 0.03750(0.00000), 39.76667(0.00000), 1.00000(0.00000), 0.40491(0.00000), 0.54774(0.00000), 0.03510(0.00000), 23.63426(0.00000), 0.01193(0.00000), 0.01453(0.00000), 0.01078(0.00000), 0.19362(0.00000), 0.02015(0.00000), 0.00559(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.05, True, 20, 2, NA(NA), 0.04461(0.00000), 64.03333(0.00000), 100.00000(0.00000), 37.82829(0.00000), 51.29476(0.00000), 0.06134(0.00000), 0.08027(0.00000), 0.09478(0.00000), 0.31233(0.00000), 0.03681(0.00000), 0.16398(0.00000), 0.01249(0.00000), 0.01975(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.07, True, 20, 2, NA(NA), 0.04523(0.00000), 64.01667(0.00000), 100.00000(0.00000), 37.80238(0.00000), 51.29038(0.00000), 0.05589(0.00000), 0.08041(0.00000), 0.09417(0.00000), 0.30011(0.00000), 0.03595(0.00000), 0.16411(0.00000), 0.01247(0.00000), 0.01955(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.09, True, 20, 2, NA(NA), 0.04626(0.00000), 63.91667(0.00000), 100.00000(0.00000), 37.81758(0.00000), 51.30142(0.00000), 0.06089(0.00000), 0.07995(0.00000), 0.09542(0.00000), 0.30978(0.00000), 0.03554(0.00000), 0.16366(0.00000), 0.01255(0.00000), 0.01942(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.007, True, 80, 8, NA(NA), 0.54799(0.00000), 317.75000(0.00000), 100.00000(0.00000), 340.64921(0.00000), 463.10579(0.00000), 0.19130(0.00000), 0.11381(0.00000), 1.51941(0.00000), 2.71765(0.00000), 0.14170(0.00000), 0.73924(0.00000), 0.39452(0.00000), 0.04387(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.1, True, 20, 2, NA(NA), 0.04372(0.00000), 64.10000(0.00000), 100.00000(0.00000), 37.83568(0.00000), 51.29305(0.00000), 0.05831(0.00000), 0.08023(0.00000), 0.09329(0.00000), 0.30671(0.00000), 0.03594(0.00000), 0.16365(0.00000), 0.01225(0.00000), 0.01958(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.3, True, 20, 2, NA(NA), 0.04439(0.00000), 63.78333(0.00000), 100.00000(0.00000), 37.86637(0.00000), 51.31694(0.00000), 0.05700(0.00000), 0.07997(0.00000), 0.09380(0.00000), 0.29588(0.00000), 0.03655(0.00000), 0.16383(0.00000), 0.01254(0.00000), 0.01948(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.5, True, 20, 2, NA(NA), 0.04337(0.00000), 63.85000(0.00000), 100.00000(0.00000), 37.84835(0.00000), 51.31469(0.00000), 0.06051(0.00000), 0.08007(0.00000), 0.09497(0.00000), 0.29796(0.00000), 0.03637(0.00000), 0.16360(0.00000), 0.01244(0.00000), 0.02014(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.7, True, 20, 2, NA(NA), 0.04757(0.00000), 63.63333(0.00000), 100.00000(0.00000), 37.84741(0.00000), 51.30975(0.00000), 0.05902(0.00000), 0.08058(0.00000), 0.09235(0.00000), 0.30498(0.00000), 0.03602(0.00000), 0.16384(0.00000), 0.01230(0.00000), 0.01924(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.9, True, 20, 2, NA(NA), 0.04069(0.00000), 63.91667(0.00000), 100.00000(0.00000), 37.85240(0.00000), 51.31339(0.00000), 0.05914(0.00000), 0.08007(0.00000), 0.09523(0.00000), 0.29620(0.00000), 0.03582(0.00000), 0.16400(0.00000), 0.01257(0.00000), 0.01976(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.009, True, 80, 8, NA(NA), 0.52357(0.00000), 316.96667(0.00000), 100.00000(0.00000), 340.66482(0.00000), 463.12188(0.00000), 0.19448(0.00000), 0.11342(0.00000), 1.51626(0.00000), 2.77055(0.00000), 0.14332(0.00000), 0.73467(0.00000), 0.39430(0.00000), 0.04424(0.00000)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 1.0, True, 20, 2, NA(NA), 0.06846(0.00000), 63.75000(0.00000), 100.00000(0.00000), 37.84794(0.00000), 51.31773(0.00000), 0.05730(0.00000), 0.08018(0.00000), 0.09301(0.00000), 0.30831(0.00000), 0.03625(0.00000), 0.16408(0.00000), 0.01248(0.00000), 0.01927(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0001, True, 20, 2, NA(NA), 0.01872(0.00000), 72.26667(0.00000), 100.00000(0.00000), 37.04048(0.00000), 5.76933(0.00000), 0.02769(0.00000), 1.60739(0.00000), 0.01643(0.00000), 0.04118(0.00000), 0.03417(0.00000), 0.16344(0.00000), 0.01229(0.00000), 0.01873(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0003, True, 20, 2, NA(NA), 0.00982(0.00000), 72.31667(0.00000), 100.00000(0.00000), 37.09279(0.00000), 5.80506(0.00000), 0.02799(0.00000), 1.60564(0.00000), 0.01552(0.00000), 0.04050(0.00000), 0.03526(0.00000), 0.16344(0.00000), 0.01220(0.00000), 0.01911(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0005, True, 20, 2, NA(NA), 0.05032(0.00000), 71.61667(0.00000), 100.00000(0.00000), 37.09832(0.00000), 5.81307(0.00000), 0.02826(0.00000), 1.60205(0.00000), 0.01918(0.00000), 0.03849(0.00000), 0.03554(0.00000), 0.16336(0.00000), 0.01257(0.00000), 0.01896(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0007, True, 20, 2, NA(NA), 0.03360(0.00000), 72.20000(0.00000), 100.00000(0.00000), 37.09867(0.00000), 5.81162(0.00000), 0.02811(0.00000), 1.60942(0.00000), 0.01737(0.00000), 0.04371(0.00000), 0.03492(0.00000), 0.16386(0.00000), 0.01254(0.00000), 0.01940(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.01, True, 80, 8, NA(NA), 0.51353(0.00000), 318.66667(0.00000), 100.00000(0.00000), 340.65080(0.00000), 463.09839(0.00000), 0.18893(0.00000), 0.11374(0.00000), 1.52224(0.00000), 2.83070(0.00000), 0.14299(0.00000), 0.74167(0.00000), 0.39748(0.00000), 0.04265(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0009, True, 20, 2, NA(NA), 0.04370(0.00000), 71.56667(0.00000), 100.00000(0.00000), 37.05509(0.00000), 5.78150(0.00000), 0.02805(0.00000), 1.60487(0.00000), 0.01680(0.00000), 0.04182(0.00000), 0.03459(0.00000), 0.16255(0.00000), 0.01230(0.00000), 0.01924(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.001, True, 20, 2, NA(NA), 0.04992(0.00000), 71.73333(0.00000), 100.00000(0.00000), 37.07164(0.00000), 5.79311(0.00000), 0.02785(0.00000), 1.60029(0.00000), 0.01546(0.00000), 0.04053(0.00000), 0.03470(0.00000), 0.16250(0.00000), 0.01215(0.00000), 0.01853(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.003, True, 20, 2, NA(NA), 0.04451(0.00000), 71.40000(0.00000), 100.00000(0.00000), 37.07263(0.00000), 5.79408(0.00000), 0.02878(0.00000), 1.60580(0.00000), 0.01665(0.00000), 0.04145(0.00000), 0.03498(0.00000), 0.16298(0.00000), 0.01240(0.00000), 0.01912(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.005, True, 20, 2, NA(NA), 0.02761(0.00000), 72.20000(0.00000), 100.00000(0.00000), 37.08301(0.00000), 5.80060(0.00000), 0.02778(0.00000), 1.59710(0.00000), 0.01712(0.00000), 0.04151(0.00000), 0.03494(0.00000), 0.16350(0.00000), 0.01243(0.00000), 0.01964(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.03, True, 80, 8, NA(NA), 0.60456(0.00000), 314.70000(0.00000), 100.00000(0.00000), 340.63789(0.00000), 463.10435(0.00000), 0.19174(0.00000), 0.11278(0.00000), 1.50969(0.00000), 2.68923(0.00000), 0.14082(0.00000), 0.72229(0.00000), 0.39299(0.00000), 0.04447(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.007, True, 20, 2, NA(NA), 0.47807(0.00000), 72.11667(0.00000), 100.00000(0.00000), 37.11983(0.00000), 5.82840(0.00000), 0.02801(0.00000), 1.60912(0.00000), 0.01680(0.00000), 0.04116(0.00000), 0.03478(0.00000), 0.16349(0.00000), 0.01259(0.00000), 0.01966(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.009, True, 20, 2, NA(NA), 0.66472(0.00000), 72.43333(0.00000), 100.00000(0.00000), 37.05585(0.00000), 5.78505(0.00000), 0.02842(0.00000), 1.60454(0.00000), 0.01852(0.00000), 0.04315(0.00000), 0.03519(0.00000), 0.16352(0.00000), 0.01264(0.00000), 0.01976(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.01, True, 20, 2, NA(NA), 0.03393(0.00000), 72.35000(0.00000), 100.00000(0.00000), 37.08563(0.00000), 5.80219(0.00000), 0.02750(0.00000), 1.60635(0.00000), 0.01667(0.00000), 0.04250(0.00000), 0.03534(0.00000), 0.16274(0.00000), 0.01237(0.00000), 0.01975(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.03, True, 20, 2, NA(NA), 0.74663(0.00000), 72.46667(0.00000), 100.00000(0.00000), 37.07139(0.00000), 5.79561(0.00000), 0.02754(0.00000), 1.59848(0.00000), 0.01671(0.00000), 0.04351(0.00000), 0.03540(0.00000), 0.16289(0.00000), 0.01236(0.00000), 0.01862(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.05, True, 80, 8, NA(NA), 0.65911(0.00000), 314.21667(0.00000), 100.00000(0.00000), 340.65832(0.00000), 463.12227(0.00000), 0.19681(0.00000), 0.11256(0.00000), 1.49512(0.00000), 2.84055(0.00000), 0.14371(0.00000), 0.73210(0.00000), 0.39437(0.00000), 0.04322(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.05, True, 20, 2, NA(NA), 0.78072(0.00000), 72.05000(0.00000), 100.00000(0.00000), 37.05307(0.00000), 5.78287(0.00000), 0.02746(0.00000), 1.61246(0.00000), 0.01841(0.00000), 0.04528(0.00000), 0.03487(0.00000), 0.16265(0.00000), 0.01234(0.00000), 0.01902(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.07, True, 20, 2, NA(NA), 0.78328(0.00000), 72.53333(0.00000), 100.00000(0.00000), 37.08660(0.00000), 5.80681(0.00000), 0.02837(0.00000), 1.60733(0.00000), 0.01856(0.00000), 0.03962(0.00000), 0.03535(0.00000), 0.16362(0.00000), 0.01248(0.00000), 0.01967(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.09, True, 20, 2, NA(NA), 0.80322(0.00000), 72.06667(0.00000), 100.00000(0.00000), 37.06347(0.00000), 5.78951(0.00000), 0.02830(0.00000), 1.60248(0.00000), 0.01572(0.00000), 0.04168(0.00000), 0.03505(0.00000), 0.16311(0.00000), 0.01233(0.00000), 0.01915(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.1, True, 20, 2, NA(NA), 0.79965(0.00000), 72.80000(0.00000), 100.00000(0.00000), 37.08002(0.00000), 5.80187(0.00000), 0.02826(0.00000), 1.60112(0.00000), 0.01613(0.00000), 0.04124(0.00000), 0.03495(0.00000), 0.16279(0.00000), 0.01221(0.00000), 0.01880(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.07, True, 80, 8, NA(NA), 0.63896(0.00000), 317.46667(0.00000), 100.00000(0.00000), 340.64755(0.00000), 463.12594(0.00000), 0.19177(0.00000), 0.11478(0.00000), 1.51380(0.00000), 2.75256(0.00000), 0.14438(0.00000), 0.73978(0.00000), 0.39583(0.00000), 0.04339(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.3, True, 20, 2, NA(NA), 0.79465(0.00000), 71.95000(0.00000), 100.00000(0.00000), 37.07247(0.00000), 5.79680(0.00000), 0.02849(0.00000), 1.60782(0.00000), 0.01831(0.00000), 0.04141(0.00000), 0.03568(0.00000), 0.16280(0.00000), 0.01238(0.00000), 0.01905(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.5, True, 20, 2, NA(NA), 0.04494(0.00000), 71.91667(0.00000), 100.00000(0.00000), 37.05726(0.00000), 5.78668(0.00000), 0.02863(0.00000), 1.60264(0.00000), 0.01874(0.00000), 0.04191(0.00000), 0.03551(0.00000), 0.16329(0.00000), 0.01258(0.00000), 0.01976(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.7, True, 20, 2, NA(NA), 0.65319(0.00000), 72.40000(0.00000), 100.00000(0.00000), 37.07015(0.00000), 5.79451(0.00000), 0.02862(0.00000), 1.61310(0.00000), 0.01779(0.00000), 0.04252(0.00000), 0.03579(0.00000), 0.16367(0.00000), 0.01245(0.00000), 0.01885(0.00000)
2, celeba, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0001, True, 20, 2, 0.88386(0.00088), 0.49570(0.00163), 61.16667(0.06667), 1.00000(0.00000), 3.40518(0.00070), 4.63362(0.00026), 0.01555(0.00086), 13.55443(0.01889), 0.02803(0.00001), 0.01408(0.01062), 0.02896(0.01315), 0.17200(0.00088), 0.02899(0.00119), 0.01533(0.00113)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.9, True, 20, 2, NA(NA), 0.46416(0.00000), 72.05000(0.00000), 100.00000(0.00000), 37.11904(0.00000), 5.82837(0.00000), 0.02859(0.00000), 1.60611(0.00000), 0.01822(0.00000), 0.04103(0.00000), 0.03534(0.00000), 0.16325(0.00000), 0.01247(0.00000), 0.01949(0.00000)
2, celeba, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0003, True, 20, 2, 0.89930(0.00025), 0.50487(0.00477), 61.14167(0.12500), 1.00000(0.00000), 3.40511(0.00064), 4.63352(0.00020), 0.02456(0.00770), 13.55989(0.02846), 0.02783(0.00005), 0.01332(0.00995), 0.02553(0.00950), 0.17195(0.00062), 0.02944(0.00184), 0.01274(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 1.0, True, 20, 2, NA(NA), 0.04821(0.00000), 71.98333(0.00000), 100.00000(0.00000), 37.08374(0.00000), 5.80278(0.00000), 0.02833(0.00000), 1.61201(0.00000), 0.01813(0.00000), 0.04079(0.00000), 0.03535(0.00000), 0.16328(0.00000), 0.01250(0.00000), 0.01940(0.00000)
1, celeba, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.09, True, 80, 8, NA(NA), 0.61510(0.00000), 316.78333(0.00000), 100.00000(0.00000), 340.66991(0.00000), 463.12593(0.00000), 0.19200(0.00000), 0.11385(0.00000), 1.50494(0.00000), 2.74202(0.00000), 0.14450(0.00000), 0.74259(0.00000), 0.39720(0.00000), 0.04298(0.00000)
2, celeba, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0005, True, 20, 2, 0.90674(0.00367), 0.50135(0.00226), 61.12500(0.24167), 1.00000(0.00000), 3.40509(0.00048), 4.63362(0.00010), 0.04452(0.02767), 13.54497(0.04319), 0.02788(0.00004), 0.01337(0.01001), 0.02563(0.00951), 0.16940(0.00169), 0.03108(0.00315), 0.01450(0.00050)
1, femnist, natural, True, None, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSTC, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0001, True, 20, 2, NA(NA), 0.00269(0.00000), 77.50000(0.00000), 100.00000(0.00000), 2.18195(0.00000), 2.52742(0.00000), 0.11231(0.00000), 0.25655(0.00000), 0.00908(0.00000), 2.13010(0.00000), 0.04600(0.00000), 0.13549(0.00000), 0.00862(0.00000), 0.02109(0.00000)
